label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
U,0.0001723170280456,-0.316231906414032,-0.1178104430437088,0.0309309959411621,-0.2393251061439514,-0.0013178632361814,-0.0341068506240844,-0.247637540102005,-0.0248886160552501,0.0224555730819702,-0.0010467767715454,0.0046095866709947,-0.0224556028842926,0.0010467767715454,-0.0047091771848499,0.0308862328529357,0.1720187067985534,-0.0075564756989479,-0.0326496660709381,0.1716133952140808,-0.0137999150902032,0.0368328094482421,0.3288025856018066,0.0768113583326339,-0.0395943522453308,0.3322077393531799,0.0674781277775764
U,0.0025266408920288,-0.3206686675548553,-0.1424846649169922,0.0270796418190002,-0.2405464947223663,0.0085538774728775,-0.0373533368110656,-0.2479256093502044,-0.075434036552906,0.0227271914482116,-0.0010782480239868,0.0190036129206419,-0.0227271914482116,0.0010782480239868,-0.0191071312874555,0.0308965444564819,0.169327437877655,0.0092291664332151,-0.0340519547462463,0.16901695728302,-0.0248529836535453,0.0365189909934997,0.326667308807373,0.099098652601242,-0.0409391522407531,0.3291358351707458,0.0607435889542102
U,-0.0023020803928375,-0.3253579139709472,-0.1919846087694168,0.0377078652381897,-0.2499480247497558,-0.0920460894703865,-0.0343861877918243,-0.2468301355838775,-0.0883127227425575,0.0243836641311645,-0.0015100240707397,0.0001517090568086,-0.0243836641311645,0.0015100240707397,-0.0003175297169946,0.0319364666938781,0.1628325581550598,0.0282968152314424,-0.0352526009082794,0.1694294214248657,0.0241702999919652,0.0370867252349853,0.3136895895004272,0.1516504436731338,-0.0392787754535675,0.3223402500152588,0.1385087966918945
U,-0.0005334615707397,-0.3250526785850525,-0.1619317680597305,0.0381666421890258,-0.2458034455776214,-0.0625593811273574,-0.031426578760147,-0.2434914708137512,-0.0531457103788852,0.0238229036331176,-0.0016604363918304,-0.0033105500042438,-0.0238228738307952,0.0016604661941528,0.0031193874310702,0.0312505960464477,0.1640148162841797,0.0257308855652809,-0.034983605146408,0.1694532632827758,0.0294984690845012,0.043189525604248,0.3223239183425903,0.1313326358795166,-0.0362301766872406,0.3212767839431762,0.1430062651634216
U,-0.0007024109363555,-0.3211262226104736,-0.1922662705183029,0.0356092453002929,-0.2545887231826782,-0.0923292785882949,-0.0338621139526367,-0.2501318454742431,-0.0919477418065071,0.0243874788284301,-0.0018380880355834,0.0013790029333904,-0.0243875086307525,0.0018380880355834,-0.0015333828050643,0.0341752767562866,0.1668920516967773,0.0288897547870874,-0.0353505909442901,0.1702756285667419,0.0265260059386491,0.0403583645820617,0.3162431716918945,0.1478993445634842,-0.0366734862327575,0.3205687999725342,0.1393873989582061
U,-0.0046542286872863,-0.310333102941513,-0.1236563622951507,0.0272965431213378,-0.2383122146129608,-0.0096935499459505,-0.0364761352539062,-0.2490623295307159,-0.0332238636910915,0.0220187902450561,-0.0014580786228179,0.0024012618232518,-0.0220187902450561,0.0014580488204956,-0.0024869290646165,0.0285093188285827,0.1695261001586914,-0.0047345082275569,-0.0330749750137329,0.1689971685409546,-0.0082559613510966,0.0361049771308898,0.328445553779602,0.0613498762249946,-0.0409286618232727,0.3301101922988891,0.0598301328718662
U,-0.0019827187061309,-0.3087803721427917,-0.1085119694471359,0.0249195098876953,-0.2291177213191986,0.0142604252323508,-0.0371693074703216,-0.2444546520709991,-0.0297380927950143,0.0221800804138183,-0.0019304454326629,0.0065697920508682,-0.0221800804138183,0.0019304752349853,-0.0066303317435085,0.0277241468429565,0.171883225440979,-0.0016048226971179,-0.0340385437011718,0.1726604700088501,-0.0154751343652606,0.0368037223815918,0.3274146318435669,0.0664600729942321,-0.040537416934967,0.3312443494796753,0.0494197271764278
U,0.0002869367599487,-0.309969961643219,-0.1147841215133667,0.0280354022979736,-0.2340320944786071,0.0078375721350312,-0.0339153409004211,-0.2433022856712341,-0.0236195065081119,0.0222803354263305,-0.0014370083808898,0.0077882688492536,-0.0222803056240081,0.0014370083808898,-0.0078582540154457,0.0340576171875,0.1711078882217407,-0.0112825585529208,-0.0321144461631774,0.1726572513580322,-0.0214377045631408,0.0377141833305358,0.3329524993896484,0.0633926093578338,-0.0380329191684722,0.335615873336792,0.0537125281989574
U,0.0003519058227539,-0.3065331578254699,-0.1427675783634185,0.0306017398834228,-0.2361307442188263,-0.0198236908763647,-0.0393344461917877,-0.2429085373878479,-0.0610749125480651,0.0235840082168579,-2.148747444152832e-05,0.0084843272343277,-0.0235839784145355,2.1457672119140625e-05,-0.0085972258821129,0.0400403141975402,0.1594381332397461,0.0184534508734941,-0.0400613248348236,0.1620234251022339,-0.0021676768083125,0.0373538732528686,0.3067688941955566,0.0908653661608696,-0.0399523675441741,0.3092551231384277,0.0721460580825805
U,-0.0012912452220916,-0.3185053467750549,-0.145948126912117,0.0246393680572509,-0.2388798594474792,-0.011779018677771,-0.0380062162876129,-0.24778413772583,-0.0564502067863941,0.0226976871490478,-0.0019291341304779,0.0057118874974548,-0.0226977169513702,0.0019291639328002,-0.0057777091860771,0.0364545583724975,0.1694355010986328,0.0012021753937005,-0.0416511595249176,0.1705728769302368,-0.0132530843839049,0.0499992370605468,0.3267103433609009,0.0796304866671562,-0.0509244799613952,0.3325045108795166,0.0676319599151611
U,-0.0009880065917968,-0.312752366065979,-0.1717846244573593,0.0274458527565002,-0.237676739692688,-0.0545411929488182,-0.0367289185523986,-0.2397055923938751,-0.0762954130768776,0.0236603021621704,-0.0021251738071441,0.0056007960811257,-0.0236603021621704,0.0021251440048217,-0.0057525057345628,0.0388954281806945,0.1702723503112793,0.0062714433297514,-0.0367400646209716,0.1747556924819946,-0.0116017013788223,0.048699140548706,0.3222655057907104,0.0942293033003807,-0.0509385466575622,0.33031165599823,0.0756167992949485
U,0.0005680918693542,-0.3115982413291931,-0.1667090058326721,0.0292292833328247,-0.2346710264682769,-0.0550837330520153,-0.0351567268371582,-0.239317774772644,-0.0771532580256462,0.0233461260795593,-0.0020830631256103,0.0042385654523968,-0.0233461260795593,0.0020830631256103,-0.0043797646649181,0.0357709527015686,0.1730779409408569,0.0065009072422981,-0.0377823710441589,0.1760385632514953,-0.0089578488841652,0.0476431250572204,0.3246296048164367,0.0827743858098983,-0.0506924390792846,0.3325466513633728,0.0674130618572235
U,0.0009801387786865,-0.3203999102115631,-0.1758831888437271,0.0312280654907226,-0.2423933446407318,-0.0650311782956123,-0.034299612045288,-0.2426251471042633,-0.0922292992472648,0.0243072509765625,-0.0015107095241546,0.005142259877175,-0.0243072509765625,0.001510739326477,-0.0052703884430229,0.0400111675262451,0.1680972576141357,0.00813212338835,-0.0403360724449157,0.1685911417007446,-0.0127257350832223,0.0514122247695922,0.3217294216156006,0.0892442315816879,-0.0497661530971527,0.328341007232666,0.0689656063914299
U,0.0026055574417114,-0.3197481632232666,-0.1699010282754898,0.0299829244613647,-0.2387174665927887,-0.0527217499911785,-0.0370685160160064,-0.2450100183486938,-0.0794521197676658,0.0234583020210266,-0.0023734867572784,0.0047485274262726,-0.0234583020210266,0.002373456954956,-0.0048904460854828,0.035426378250122,0.1686885356903076,0.0137875955551862,-0.0388509929180145,0.1726013422012329,-0.0077840741723775,0.0502333045005798,0.3230056762695312,0.0955980196595192,-0.0481123924255371,0.3330913782119751,0.0750345289707183
U,0.0017437934875488,-0.3139256238937378,-0.1624807566404342,0.0314999818801879,-0.2335294783115387,-0.055604763329029,-0.0354513525962829,-0.2401169836521148,-0.0637975931167602,0.0235402584075927,-0.0015529692173004,0.0017859451472759,-0.0235402584075927,0.001552939414978,-0.0019410153618082,0.0366803407669067,0.169743537902832,0.0046514794230461,-0.0381101369857788,0.1740281581878662,-0.0075325141660869,0.0479629635810852,0.3233898878097534,0.0851331055164337,-0.0512971878051757,0.3299952745437622,0.0725211352109909
U,0.0051201581954956,-0.3121534287929535,-0.1506980806589126,0.0293930768966674,-0.2330395579338073,-0.0366263203322887,-0.0366325974464416,-0.2416571974754333,-0.0583812743425369,0.0234734416007995,-0.0027938485145568,0.002577414503321,-0.0234734416007995,0.0027938485145568,-0.0026870060246437,0.0368116497993469,0.1733260154724121,0.0030991085804998,-0.0390190482139587,0.1767287850379943,-0.0086605884134769,0.0505533218383789,0.3292664885520935,0.0776448175311088,-0.0506873428821563,0.3320786356925964,0.0642275065183639
U,0.0013710260391235,-0.3284127116203308,-0.1937655359506607,0.0274915099143981,-0.2455518245697021,-0.0805062726140022,-0.0396554470062255,-0.2514211237430572,-0.1062524989247322,0.0248396396636962,-0.0024227201938629,0.0033379548694938,-0.0248396694660186,0.0024226903915405,-0.0034836130216717,0.0535808205604553,0.1557739973068237,-0.0052887592464685,-0.0472460091114044,0.1598331928253173,-0.0185539964586496,0.0553480386734008,0.2986948490142822,0.111139491200447,-0.0459470450878143,0.3080377578735351,0.091493010520935
U,-0.0033335387706756,-0.316712886095047,-0.1492116451263427,0.0336198806762695,-0.2439052164554596,-0.0412350818514823,-0.0369042158126831,-0.244737833738327,-0.0470374971628189,0.0247644186019897,-4.211068153381348e-05,-0.000884725479409,-0.0247644484043121,4.208087921142578e-05,0.0007512047886848,0.0409623384475708,0.1658186912536621,-0.001860135467723,-0.0423333942890167,0.1638104915618896,-0.0049006808549165,0.0395888686180114,0.3108376264572143,0.0958874523639679,-0.040041446685791,0.3177938461303711,0.0870772451162338
U,-0.0020423233509063,-0.321464478969574,-0.1946003884077072,0.0304218530654907,-0.2450911998748779,-0.08064616471529,-0.0395270586013793,-0.2441515922546386,-0.098652958869934,0.0241150856018066,-0.0017742216587066,0.003837127238512,-0.024115115404129,0.0017741918563842,-0.0040324465371668,0.0343962311744689,0.1653684377670288,0.0238791946321725,-0.0394431054592132,0.1730302572250366,0.0069320439361035,0.049432635307312,0.3220263719558716,0.1214405968785286,-0.0500524640083313,0.3319584131240845,0.1015466302633285
U,-0.0010992884635925,-0.3125091195106506,-0.1952991634607315,0.0338069200515747,-0.2427457869052887,-0.0971613228321075,-0.0386936068534851,-0.2367374300956726,-0.0932293087244033,0.0249271988868713,-0.0016659200191497,-0.0014802643563598,-0.0249271988868713,0.0016659498214721,0.001328031765297,0.0350213050842285,0.1654433012008667,0.0085283117368817,-0.0384854674339294,0.1692168712615966,0.0087815588340163,0.0483801960945129,0.3226937055587768,0.0936927124857902,-0.0519439578056335,0.3279404640197754,0.0909009724855423
U,0.0009099245071411,-0.318504273891449,-0.1834570616483688,0.0314204096794128,-0.2426264286041259,-0.0665311738848686,-0.0376736521720886,-0.2392786145210266,-0.0972561314702034,0.0237829089164733,-0.0022139549255371,0.0091010741889476,-0.0237829089164733,0.0022139549255371,-0.0092508075758814,0.0393220782279968,0.1626539230346679,0.0183972064405679,-0.0400313138961792,0.1707033514976501,-0.0093691395595669,0.0489176511764526,0.3147759437561035,0.1009267345070838,-0.0503965020179748,0.3239136338233948,0.0758623108267784
U,-0.0073215961456298,-0.3133836090564728,-0.1747507750988006,0.0331509113311767,-0.2353138923645019,-0.0702236145734787,-0.0359377264976501,-0.2386360168457031,-0.0810387283563613,0.0240705609321594,-0.0020151734352111,0.0067924493923783,-0.0240705609321594,0.0020151734352111,-0.0069610732607543,0.0385469198226928,0.17050701379776,0.011265161447227,-0.0387874245643615,0.1712238192558288,-0.0165763981640338,0.0497023463249206,0.3203205466270447,0.0890313386917114,-0.0497165918350219,0.3266822695732116,0.056744061410427
U,-0.0100128054618835,-0.3081617355346679,-0.171156421303749,0.0307016372680664,-0.2330005466938018,-0.0764573141932487,-0.0363304913043975,-0.2325234115123748,-0.0683342292904853,0.0238121747970581,-0.0028891265392303,0.0024593526031821,-0.0238121747970581,0.0028891563415527,-0.0026323467027395,0.0406209826469421,0.1714849472045898,0.0030504146125167,-0.0376276671886444,0.1779329776763916,-0.012119079940021,0.0512528419494628,0.3207278251647949,0.0735101476311683,-0.0478078424930572,0.3355122804641723,0.0532352961599826
U,-0.0085451006889343,-0.3123475313186645,-0.1868419796228408,0.0277521610260009,-0.2414436340332031,-0.0903990790247917,-0.0389727354049682,-0.2407290935516357,-0.0850297734141349,0.023987591266632,-0.0031468272209167,-0.0012488876236602,-0.023987591266632,0.0031468272209167,0.0010634809732437,0.0415217876434326,0.1655834317207336,0.0030990915838629,-0.0391646027565002,0.170929729938507,-0.0052181682549417,0.0550253391265869,0.3127273321151733,0.0832139775156974,-0.0428399443626403,0.3265578746795654,0.0731219127774238
U,-0.0016301274299621,-0.3195498436689377,-0.1120081469416618,0.0302472114562988,-0.2391010522842407,0.0117769856005907,-0.0380986630916595,-0.2475548684597015,-0.0165372490882873,0.0227832794189453,-0.000287652015686,0.0063388422131538,-0.0227832794189453,0.000287652015686,-0.006423286627978,0.03123140335083,0.1713777184486389,0.0014999825507402,-0.0358172059059143,0.1726813316345214,-0.0163870360702276,0.0353879928588867,0.3312308192253113,0.0847141221165657,-0.0449173748493194,0.3360952734947204,0.0617473572492599
U,0.003078281879425,-0.3131256401538849,-0.1803360134363174,0.0324045419692993,-0.2384133636951446,-0.0646544843912124,-0.0371902287006378,-0.2437655329704284,-0.0985780730843544,0.0245592594146728,-0.001990258693695,0.0036931980866938,-0.0245592296123504,0.001990258693695,-0.0038054583128541,0.0482369065284729,0.156769573688507,0.0012531875399872,-0.0430123209953308,0.1597011089324951,-0.0043490775860846,0.0566446185111999,0.3065565824508667,0.0771810486912727,-0.0442684590816497,0.3147668242454529,0.0838072970509529
U,0.0020410418510437,-0.3119493275880813,-0.135661095380783,0.0347235202789306,-0.2298431694507599,-0.0303264837712049,-0.0370330810546875,-0.2355479300022125,-0.0334280282258987,0.0239967107772827,-0.0023862421512603,-0.0052481391467154,-0.0239967405796051,0.0023862123489379,0.0051815407350659,0.0376105308532714,0.1645686626434326,-0.0015655037714168,-0.0372944474220275,0.1688151359558105,0.0033701916690915,0.0527270436286926,0.319787859916687,0.0776679813861846,-0.0473513305187225,0.3300608396530151,0.0838276073336601
U,-0.0019715130329132,-0.3100982755422592,-0.1499830037355423,0.0301227569580078,-0.2248799204826355,-0.0381519086658954,-0.0412774682044982,-0.2294202744960785,-0.0483152084052562,0.0245836973190307,-0.0028954744338989,0.0011040560202673,-0.0245836675167083,0.0028954744338989,-0.0011957733659073,0.0353812575340271,0.1668293476104736,0.0016650246689096,-0.0399528741836547,0.1690846085548401,-0.0097935469821095,0.0464319586753845,0.3219450116157532,0.0806905776262283,-0.0526700615882873,0.3295449614524841,0.0691554471850395
U,-0.0050014853477478,-0.3150760233402252,-0.1583692878484726,0.029060423374176,-0.231593370437622,-0.0461437217891216,-0.042600929737091,-0.2337595820426941,-0.0585909038782119,0.0238825678825378,-0.0034856796264648,0.002045466331765,-0.0238825678825378,0.0034856796264648,-0.0021708765998482,0.037799060344696,0.164570927619934,0.0121262622997164,-0.0372827649116516,0.1713095307350158,-0.0027646019589155,0.0515906810760498,0.3133227825164795,0.1103853955864906,-0.0472630262374877,0.3263568878173828,0.0926496312022209
U,-0.0006367266178131,-0.3109517395496368,-0.114293985068798,0.0303360819816589,-0.23582723736763,0.0075306803919374,-0.0378457605838775,-0.2493910193443298,-0.0154805462807416,0.0236986875534057,-0.0004673600196838,0.0028983959928154,-0.0236986875534057,0.0004673600196838,-0.002976429881528,0.0321828126907348,0.1747942566871643,-0.0077661941759288,-0.0360501408576965,0.1793984770774841,-0.0150428917258977,0.0382121801376342,0.3353170752525329,0.0683366581797599,-0.0421457588672637,0.3408200144767761,0.0550615265965461
U,-0.0005249381065368,-0.3142988681793213,-0.1181264668703079,0.0307903289794921,-0.2431611716747284,-0.0041712862439453,-0.0382300615310668,-0.249570220708847,-0.0127953849732875,0.0232960581779479,-0.0007643103599548,-0.0006691056769341,-0.0232960581779479,0.0007643103599548,0.0005901628755964,0.0331088304519653,0.1710370779037475,-0.0146666802465915,-0.0361339449882507,0.1765599846839904,-0.0105946790426969,0.0388534069061279,0.3322398066520691,0.0683768615126609,-0.0418526530265808,0.3377689719200134,0.063955619931221
U,0.0014735460281372,-0.3070290684700012,-0.1352664977312088,0.0302612781524658,-0.2340701222419738,0.0006208076956681,-0.0386146605014801,-0.2487744092941284,-0.040307093411684,0.0237989425659179,-0.0011327564716339,0.0088331652805209,-0.0237989127635955,0.0011327266693115,-0.0089319739490747,0.0324219465255737,0.1744464635848999,-0.0059990785084664,-0.0340167582035064,0.1751500368118286,-0.0172041151672601,0.0397436618804931,0.3364297151565552,0.0820219591259956,-0.0416369140148162,0.3285712003707886,0.0758147910237312
U,0.0031632184982299,-0.3087390959262848,-0.1864017099142074,0.0323087573051452,-0.2360650599002838,-0.0567327849566936,-0.0385926365852355,-0.2454420924186706,-0.0932759121060371,0.0247314572334289,-0.0001125931739807,0.0050368746742606,-0.0247314572334289,0.0001125931739807,-0.0051043587736785,0.0448753833770751,0.1613288521766662,-0.072098933160305,-0.0497068762779235,0.1541349291801452,-0.0536977611482143,0.0345222949981689,0.3079091906547546,0.0666248872876167,-0.0437008142471313,0.3005574941635132,0.1104542538523674
U,-0.0028965771198272,-0.3128577768802643,-0.1327833235263824,0.0296519994735717,-0.231090247631073,-0.0086321616545319,-0.0383135974407196,-0.2353099286556244,-0.051081109791994,0.0235651731491088,0.0002204775810241,0.0076857996173202,-0.0235652029514312,-0.0002204775810241,-0.0078237634152174,0.042479395866394,0.1665580868721008,-0.0099711380898952,-0.041587084531784,0.1610808372497558,-0.0367263779044151,0.0377084016799926,0.3080465793609619,0.0862541124224662,-0.0395971834659576,0.3041962385177612,0.0650715082883834
U,0.0005141496658325,-0.3124853521585464,-0.1332850605249405,0.0285689830780029,-0.2376273274421692,-0.0204121954739093,-0.0384594500064849,-0.2439767718315124,-0.0304168369621038,0.0228416919708251,-0.0016650557518005,-0.0010429804679006,-0.0228416621685028,0.0016650557518005,0.0009266262641176,0.0324451923370361,0.1724945902824401,-0.0031855280976742,-0.0313677489757537,0.1760239601135254,-0.0026914877817034,0.042386770248413,0.3349104523658752,0.0710267275571823,-0.0389702022075653,0.3313546180725097,0.0795396715402603
U,-0.0109334588050842,-0.3123757392168045,-0.1344634592533111,0.0201663970947265,-0.2378346920013427,-0.0115415779873728,-0.0454233586788177,-0.2390516400337219,-0.0411395505070686,0.0235811471939086,-0.002788484096527,0.0047367392107844,-0.0235811471939086,0.002788484096527,-0.0048545403406023,0.0398821234703063,0.1679498553276062,-0.0138015057891607,-0.0304158329963684,0.171399712562561,-0.0161071810871362,0.0471820831298828,0.3226482272148132,0.074053019285202,-0.032428503036499,0.3227658271789551,0.0747276246547699
U,-0.0022844672203063,-0.3090448826551437,-0.1064353287220001,0.0307967662811279,-0.2384458184242248,-0.0039217267185449,-0.0371097922325134,-0.233457863330841,-0.0032591600902378,0.023765742778778,-0.0023621320724487,-0.0037263073027133,-0.023765742778778,0.0023621320724487,0.0035939288791269,0.0329599976539611,0.1705443263053894,-0.0169897191226482,-0.0302004814147949,0.1742606163024902,-0.0083422241732478,0.0413054227828979,0.3323802351951599,0.0656973719596862,-0.0336058735847473,0.3306688666343689,0.0734287276864051
U,-0.004336804151535,-0.3148940354585647,-0.1546221524477005,0.027925968170166,-0.2399196028709411,-0.0537699200212955,-0.0361585319042205,-0.2418186068534851,-0.0455976612865924,0.02302086353302,-0.0010018944740295,-0.0046530566178262,-0.0230208933353424,0.0010018944740295,0.004491729196161,0.0328059196472168,0.1646389961242675,-0.0140521293506026,-0.0357256829738616,0.1739764213562011,-0.0024976721033453,0.0394490957260131,0.3272484540939331,0.066114418208599,-0.0365543067455291,0.3276708722114563,0.0783315375447273
U,-0.0019726753234863,-0.3077333867549896,-0.1720272004604339,0.0318509340286254,-0.2395598888397216,-0.050958439707756,-0.0392878055572509,-0.2472230494022369,-0.0714857578277587,0.024727463722229,-0.0005697011947631,0.0040054419077932,-0.024727463722229,0.0005697011947631,-0.0041443165391683,0.0439762473106384,0.1639708280563354,0.0029926537536084,-0.0450407266616821,0.1552040576934814,-0.0193593800067901,0.042427659034729,0.3071972131729126,0.1138079613447189,-0.0399336814880371,0.3021601438522339,0.0956773981451988
U,-0.0095933377742767,-0.31045863032341,-0.1717044860124588,0.0292252302169799,-0.2383739650249481,-0.0773051902651786,-0.0361031591892242,-0.2418515384197235,-0.0609564334154129,0.0241386890411376,-0.0016598403453826,-0.0030769230797886,-0.0241386592388153,0.001659870147705,0.0029277326539158,0.0392118692398071,0.1613808870315551,-0.0274249799549579,-0.0434128940105438,0.1627569198608398,0.0060611506924033,0.0379490852355957,0.3095583915710449,0.0841830000281333,-0.0381029546260833,0.3049352169036865,0.1449760794639587
U,-0.0054815709590911,-0.3194668889045715,-0.1127310842275619,0.030691385269165,-0.238324373960495,-0.0145498532801866,-0.0355527698993682,-0.2400044500827789,-0.0057399030774831,0.0234274864196777,-0.0006683766841888,-0.0068918126635253,-0.0234274566173553,0.0006684064865112,0.0067638079635798,0.0299092531204223,0.1723766326904297,-0.0134590333327651,-0.0317086279392242,0.1748114824295044,-0.0013069234555587,0.0376656055450439,0.3323417901992798,0.0665731430053711,-0.0389353930950164,0.3319771289825439,0.0815016254782676
U,-0.002740055322647,-0.317454069852829,-0.1185001879930496,0.0330972671508789,-0.2437856197357177,-0.0226734988391399,-0.033781498670578,-0.2414634227752685,-0.0103315031155943,0.0228257179260253,-0.0008972287178039,-0.0048140580765903,-0.022825688123703,0.0008972287178039,0.0046843332238495,0.0300359725952148,0.1711339950561523,-0.0070886868052184,-0.0328628122806549,0.173032522201538,-0.0007874285802245,0.0358639955520629,0.3271600604057312,0.0805299058556556,-0.0399414598941803,0.3293957710266113,0.0848366394639015
U,-0.0066605508327484,-0.3170969486236572,-0.1415431201457977,0.0314289331436157,-0.2414905130863189,-0.0545501969754695,-0.035878986120224,-0.2471302151679992,-0.0344907492399215,0.0227752923965454,-0.0019818842411041,-0.0096526499837636,-0.0227753221988677,0.0019818544387817,0.0094894832000136,0.0306258201599121,0.1713484525680542,-0.0063621453009545,-0.0327106416225433,0.173276662826538,0.0069171860814094,0.0373826026916503,0.3299534320831299,0.0627042651176452,-0.0385968387126922,0.332233190536499,0.0808246880769729
