label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
C,-0.2069002389907837,-0.1721687316894531,-0.1060214713215828,-0.1493427753448486,-0.0959330201148986,-0.2330739051103592,-0.1319748759269714,-0.1356764435768127,0.1147632300853729,-0.1386393010616302,0.0648572444915771,-0.2607055902481079,-0.127665638923645,0.0187500119209289,0.127877727150917,-0.134545624256134,0.1948879957199096,-0.2450682967901229,-0.1266263127326965,0.1492098569869995,0.0762790963053703,-0.0026569366455078,0.0212149620056152,-0.1118256598711013,0.0026569366455078,-0.0212149620056152,0.1117401644587516,0.1024407148361206,0.0878216028213501,-0.0818308517336845,0.0965704321861267,0.0682241916656494,0.1620621979236602,0.2186918258666992,0.1135352849960327,-0.013167948462069,0.2013405561447143,0.0954921841621398,0.2525325417518616,0.2393491864204406,0.10376638174057,-0.008513132110238,0.2237772345542907,0.0887426733970642,0.2593914568424225,0.2256876826286316,0.1955944895744323,-0.0724049285054206,0.2086410522460937,0.1657103896141052,0.2174689471721649
C,-0.2183615863323211,-0.0880057215690612,-0.0539031103253364,-0.1567175984382629,-0.0928579568862915,-0.1985432058572769,-0.1395761668682098,-0.1202534437179565,0.1340219527482986,-0.1610772609710693,0.075382113456726,-0.2449877858161926,-0.1476609706878662,0.0374977588653564,0.1517371237277984,-0.1678430140018463,0.2101118564605713,-0.2275071889162063,-0.1546571850776672,0.1547998189926147,0.0730756148695945,-0.0008928775787353,0.0191096663475036,-0.1000651344656944,0.0008928775787353,-0.0191096663475036,0.0998938381671905,0.0992695093154907,0.0845850706100463,-0.0575280934572219,0.0938552618026733,0.0706535577774047,0.1523638218641281,0.2131377458572387,0.1287070512771606,0.0141772031784057,0.1915048360824585,0.1088230609893798,0.2366110533475875,0.2393088340759277,0.1240176558494567,0.0171819850802421,0.2126672267913818,0.1069161891937255,0.2433749884366989,0.2067826986312866,0.204615831375122,-0.0474243685603141,0.1896554231643676,0.179447591304779,0.2000519186258316
C,-0.2179419994354248,-0.145289659500122,-0.0493544898927211,-0.1545908749103546,-0.0889743268489837,-0.1999959647655487,-0.1338800489902496,-0.1305921673774719,0.1515190750360489,-0.1216499507427215,0.0618950128555297,-0.2297002673149109,-0.1094267964363098,0.0139764547348022,0.1754533797502517,-0.1344290971755981,0.1848604679107666,-0.2187724262475967,-0.1250524222850799,0.1358073949813842,0.1092890873551368,-0.0022183656692504,0.0202959775924682,-0.1085223108530044,0.0022183656692504,-0.0202960073947906,0.1084816455841064,0.1040488481521606,0.0863317251205444,-0.077404536306858,0.0985208749771118,0.06437349319458,0.1513678282499313,0.2187738418579101,0.1092394590377807,-0.004240567330271,0.2046536207199096,0.089318037033081,0.2354297935962677,0.2390272617340088,0.099061369895935,0.0010659036925062,0.2259207963943481,0.0808300971984863,0.2415962815284729,0.2255706787109375,0.1865673065185547,-0.0605238825082778,0.212062120437622,0.1578121185302734,0.1990150064229965
C,-0.2256689667701721,-0.0637681484222412,-0.0167947970330715,-0.157585859298706,-0.0318027138710022,-0.1499098390340805,-0.1424923539161682,-0.0830582976341247,0.1469326764345169,-0.0769358873367309,6.020069122314453e-06,-0.1529703438282013,-0.073870301246643,-0.0373644232749938,0.1892751157283783,-0.106086254119873,0.1042541861534118,-0.1053041368722915,-0.1023683547973632,0.0531270503997802,0.1674385368824005,-0.0021838545799255,0.0226640701293945,-0.1020078659057617,0.0021838545799255,-0.0226640701293945,0.1021583005785942,0.1203979849815368,0.0446802377700805,-0.0798135697841644,0.1165429949760437,0.0170361399650573,0.115811675786972,0.2348464131355285,0.0243319869041442,-0.0436696968972682,0.2235913872718811,0.0104202032089233,0.1631307303905487,0.2541221976280212,0.0039913058280944,-0.0409804917871952,0.2452340126037597,-0.0072268843650817,0.1641319841146469,0.2517845034599304,0.0997446775436401,-0.0925080105662345,0.2386359572410583,0.0796493291854858,0.1223943084478378
C,-0.2279943823814392,-0.0319109857082366,-0.0081696761772036,-0.1601820886135101,-0.0126315057277679,-0.1478129476308822,-0.1489724516868591,-0.0625454485416412,0.1562541425228119,-0.0771344006061554,-0.0037177503108978,-0.1627912819385528,-0.0784098207950592,-0.038341075181961,0.2203367501497268,-0.1060856580734252,0.1054462194442749,-0.1296992599964141,-0.1051887869834899,0.0528686046600341,0.2263087779283523,-0.0022038519382476,0.0207103490829467,-0.1034016385674476,0.0022038221359252,-0.0207103788852691,0.1035737693309784,0.1193599700927734,0.0407735109329223,-0.090304210782051,0.1158974170684814,0.0231080055236816,0.107664868235588,0.2316129207611084,0.0222795009613037,-0.0607418231666088,0.2217060923576355,0.0095971822738647,0.1455471664667129,0.2506229877471924,0.003393530845642,-0.058718491345644,0.24453866481781,-0.0105274021625518,0.1451465636491775,0.2533596754074096,0.098672866821289,-0.1108746752142906,0.2396120429039001,0.0749722719192504,0.1002392619848251
C,-0.2146650552749633,-0.1512430608272552,-0.0559484846889972,-0.1507062017917633,-0.0942156612873077,-0.2029570192098617,-0.1350406110286712,-0.1275171339511871,0.1317842900753021,-0.1223414838314056,0.0608820915222168,-0.2268508076667785,-0.1147073209285736,0.0213996171951293,0.1509776711463928,-0.1300123333930969,0.1900192499160766,-0.2216930836439132,-0.1208799481391906,0.146222710609436,0.0905835628509521,-0.0006996989250183,0.0172854661941528,-0.1066470518708229,0.0006996989250183,-0.0172854363918304,0.1066294685006141,0.1069953441619873,0.0817466974258422,-0.07382083684206,0.0991719961166381,0.0622655153274536,0.1515201181173324,0.2233887910842895,0.1099369525909423,-0.0082220565527677,0.2041547298431396,0.0879398584365844,0.2404607385396957,0.2427157163619995,0.0985991954803466,-0.004202282987535,0.22714364528656,0.0804893970489502,0.247232437133789,0.2331166267395019,0.1930056810379028,-0.0734548568725586,0.2145838737487793,0.1573865413665771,0.2022549510002136
C,-0.2204256653785705,-0.1285765171051025,-0.0475732684135437,-0.1563960611820221,-0.0839651823043823,-0.2006853371858596,-0.1375223100185394,-0.1201795935630798,0.1474384218454361,-0.1318197846412658,0.0692930817604065,-0.2290389686822891,-0.1203267574310302,0.0285272002220153,0.1685299575328827,-0.1360753178596496,0.2015199661254882,-0.2188351303339004,-0.1238148808479309,0.1529148817062378,0.1037786900997161,-0.0016700029373168,0.018155813217163,-0.1092524081468582,0.0016700029373168,-0.018155813217163,0.10920050740242,0.1055183410644531,0.0842306017875671,-0.0698654651641845,0.099621295928955,0.0683215856552124,0.1586956232786178,0.2168006896972656,0.1170570850372314,-0.0009481569868512,0.2001891136169433,0.0959813594818115,0.2482138574123382,0.2367163896560669,0.106391429901123,0.0032912669703364,0.22316575050354,0.0883799195289611,0.2547841966152191,0.2284731864929199,0.2020469903945922,-0.0648930445313453,0.2128511667251587,0.1706949472427368,0.2113183587789535
C,-0.2271562218666076,-0.0337918996810913,-0.0331337675452232,-0.1624931395053863,-0.0215088129043579,-0.1574476808309555,-0.1499024033546447,-0.0729556083679199,0.1440850794315338,-0.0808757245540618,0.000719130039215,-0.1881806850433349,-0.0808586776256561,-0.0312596559524536,0.2006653398275375,-0.1117963790893554,0.1060384511947631,-0.1658536493778228,-0.1070756018161773,0.059561550617218,0.1911497116088867,-0.0021989345550537,0.0205810666084289,-0.1006429865956306,0.0021989345550537,-0.0205810666084289,0.1007048934698104,0.1174013614654541,0.0391134619712829,-0.0783717334270477,0.1138616204261779,0.0223113894462585,0.1173033267259597,0.2304076552391052,0.0212181210517883,-0.0351710356771945,0.2203700542449951,0.0102795362472534,0.1624202877283096,0.2495743632316589,0.0006067752838134,-0.0324821732938289,0.2431631684303283,-0.0097661614418029,0.1628804951906204,0.25032639503479,0.0964586734771728,-0.0868533551692962,0.2379632592201233,0.07776939868927,0.1203584149479866
C,-0.2329360544681549,-0.0307030379772186,-0.0646475777029991,-0.1627477407455444,-0.013833612203598,-0.181255891919136,-0.1522822380065918,-0.0738210976123809,0.1226453259587287,-0.0770965814590454,-0.0153791010379791,-0.1941742002964019,-0.0799604058265686,-0.0580714643001556,0.1899997144937515,-0.1067808270454406,0.0950276851654052,-0.1598466485738754,-0.1029682159423828,0.0354839563369751,0.1925093084573745,-0.0005642175674438,0.0197062492370605,-0.1010728552937507,0.0005642175674438,-0.0197062790393829,0.1011485382914543,0.119850754737854,0.0345197916030883,-0.057082712650299,0.1159804463386535,0.0225347280502319,0.1331576555967331,0.2307955026626587,0.0184895992279052,0.0038926482666283,0.2211303114891052,0.0106455087661743,0.2009643018245697,0.2505152225494385,-0.00217005610466,0.0085713174194097,0.2415633201599121,-0.0094600021839141,0.2036494612693786,0.2499799132347107,0.094680905342102,-0.0463727973401546,0.2364320755004882,0.077863335609436,0.1593455225229263
C,-0.2115013599395752,-0.1346506774425506,-0.0537197813391685,-0.1477746069431305,-0.1076043546199798,-0.1921111792325973,-0.1349468827247619,-0.1363522708415985,0.1392260193824768,-0.1191312074661254,0.0550523996353149,-0.2183929979801178,-0.1081239283084869,0.0060037374496459,0.1620843261480331,-0.1301503181457519,0.1804583072662353,-0.2012082487344741,-0.1171028017997741,0.1331703662872314,0.0900381356477737,-0.0014543533325195,0.0123320817947387,-0.1001252084970474,0.0014543533325195,-0.0123321115970611,0.0999943912029266,0.1088045835494995,0.0709542036056518,-0.0661155954003334,0.1048983335494995,0.0613903999328613,0.1330826133489608,0.2228717803955078,0.1003140211105346,0.0096189938485622,0.2117704153060913,0.0918285846710205,0.2145124077796936,0.2456816434860229,0.0906786918640136,0.0146678043529391,0.2328191995620727,0.0842320919036865,0.2198496758937835,0.2352046966552734,0.1839277744293213,-0.0472140125930309,0.2226514816284179,0.16790771484375,0.1708575785160064
C,-0.2139728963375091,-0.1173857152462005,-0.0563442260026931,-0.1528608798980713,-0.0990282595157623,-0.1847513020038604,-0.1349678039550781,-0.1266392767429351,0.1270236372947693,-0.130580186843872,0.06447434425354,-0.2102120369672775,-0.1174520254135131,0.0267906188964843,0.1537787616252899,-0.1347954273223877,0.1933397054672241,-0.1966000199317932,-0.1215854287147522,0.1493504047393798,0.0986643880605697,-0.001955509185791,0.0172774791717529,-0.0948172733187675,0.001955509185791,-0.0172775089740753,0.0946355387568473,0.1048080921173095,0.0863583087921142,-0.0525470264256,0.1002662181854248,0.0715628862380981,0.1380607783794403,0.2200044393539428,0.1159415245056152,0.019291641190648,0.2042855024337768,0.1009384393692016,0.2225393801927566,0.2401441931724548,0.1054551601409912,0.024232605472207,0.2265945672988891,0.0934711694717407,0.2291953712701797,0.2299185395240783,0.1964023113250732,-0.0337920114398002,0.2137090563774109,0.168699026107788,0.1889158636331558
C,-0.2250754535198211,-0.029153972864151,-0.0303451362997293,-0.1589859127998352,-0.0250843465328216,-0.1626264303922653,-0.1504918336868286,-0.077066034078598,0.1429309844970703,-0.0739907622337341,0.0041850805282592,-0.1686271131038665,-0.0814347863197326,-0.0287623703479766,0.2067274898290634,-0.109849214553833,0.107683777809143,-0.1038094907999038,-0.1108162403106689,0.0592930316925048,0.2018339037895202,-0.0026449561119079,0.0242588520050048,-0.1009687483310699,0.0026449561119079,-0.0242588222026824,0.1010547652840614,0.1191098690032959,0.0450094938278198,-0.0793530866503715,0.1154887676239013,0.0267695188522338,0.1139684468507766,0.2296331524848938,0.0255360603332519,-0.0353824831545352,0.2200460433959961,0.0145293474197387,0.1610055118799209,0.249498188495636,0.009328007698059,-0.032398909330368,0.2442066073417663,-0.0024432241916656,0.1617141366004943,0.247208833694458,0.1039541959762573,-0.0824066773056984,0.2347647547721862,0.0843465328216552,0.1199390813708305
C,-0.2104477286338806,-0.0720784962177276,-0.031141510233283,-0.1537535190582275,-0.0909114181995391,-0.1795475333929062,-0.1286126971244812,-0.1251355111598968,0.1490632742643356,-0.1143651604652404,0.054320216178894,-0.2046710401773452,-0.0950993299484252,0.01558518409729,0.1810782998800277,-0.1253758072853088,0.1950703859329223,-0.1897443979978561,-0.1061896681785583,0.1381574869155883,0.0973178148269653,-0.0037338733673095,0.0183299779891967,-0.0965876802802085,0.0037338733673095,-0.0183299481868743,0.096585988998413,0.1039116978645324,0.0841027498245239,-0.0730323418974876,0.100169837474823,0.0653296709060669,0.135263592004776,0.222133457660675,0.1097387075424194,-0.0113022616133093,0.2092854976654052,0.0933709144592285,0.2034112066030502,0.2461177110671997,0.0961811542510986,-0.0076461303979158,0.2307865023612976,0.0834836959838867,0.2081784307956695,0.2381336688995361,0.1924117803573608,-0.0613111406564712,0.2199000120162964,0.1649632453918457,0.1653524339199066
C,-0.229877769947052,-0.0170067846775054,-0.0509201139211654,-0.1615698337554931,-0.011072963476181,-0.1714021861553192,-0.1522225737571716,-0.0729335844516754,0.1255734264850616,-0.077284038066864,-0.011947363615036,-0.2276118844747543,-0.0799053907394409,-0.0539534986019134,0.197334423661232,-0.1161204576492309,0.096280813217163,-0.2495867311954498,-0.109820008277893,0.0381534099578857,0.2092200666666031,-0.0013418793678283,0.021266222000122,-0.1002997830510139,0.0013418793678283,-0.0212662518024444,0.1003817245364189,0.118973433971405,0.0322461128234863,-0.0559515915811061,0.1156234145164489,0.01776123046875,0.1314223110675811,0.2264443635940551,0.0102982521057128,0.006716233678162,0.2180474996566772,0.0043522119522094,0.2029485255479812,0.2487493753433227,-0.010533183813095,0.0116799315437674,0.2383562922477722,-0.0142376124858856,0.2064122408628463,0.2473507523536682,0.0883021354675293,-0.0400412417948246,0.2343829274177551,0.0734399557113647,0.1614604294300079
C,-0.2068892121315002,-0.1157000362873077,-0.0272522587329149,-0.1473192274570465,-0.0962529480457305,-0.1754160523414611,-0.1318567991256714,-0.1212706267833709,0.1464701145887375,-0.1145354807376861,0.0555399656295776,-0.199857085943222,-0.1041546165943145,0.0076750516891479,0.1723287552595138,-0.1275629103183746,0.1852645874023437,-0.1968145668506622,-0.1152986884117126,0.1389616727828979,0.1069767326116561,-0.0018078088760375,0.0128803253173828,-0.0980521962046623,0.0018078088760375,-0.0128802955150604,0.0980348289012909,0.1055115461349487,0.0765317678451538,-0.0802497789263725,0.1023135185241699,0.0621607303619384,0.1189805120229721,0.2233460545539856,0.0989989042282104,-0.0258498582988977,0.2096197009086609,0.0807888507843017,0.1843741685152053,0.2438769936561584,0.090016484260559,-0.0224339421838521,0.2327880859375,0.0729800462722778,0.1886533349752426,0.2372270226478576,0.1828032732009887,-0.083945408463478,0.2196318507194519,0.1504272222518921,0.1407490223646164
C,-0.2157095670700073,-0.1406109035015106,-0.100510686635971,-0.1533626317977905,-0.0881329178810119,-0.2419252544641494,-0.144074946641922,-0.1288444399833679,0.092914693057537,-0.1404456496238708,0.0781052112579345,-0.2697420120239258,-0.1358674764633178,0.0247013568878173,0.1104213520884513,-0.1390300691127777,0.1937205195426941,-0.2706709206104278,-0.1345759332180023,0.1490362286567688,0.0532442741096019,0.0009317398071289,0.0180408358573913,-0.1059386804699897,-0.0009317398071289,-0.0180408358573913,0.1058317273855209,0.1012837886810302,0.0744525790214538,-0.0337200053036212,0.0937647223472595,0.0619178414344787,0.1918479353189468,0.2171325087547302,0.1042836308479309,0.070712924003601,0.1977983117103576,0.0945754051208496,0.3185604512691498,0.2379233837127685,0.0945318341255188,0.0786409676074981,0.2180430889129638,0.0862557291984558,0.3296340107917785,0.223171591758728,0.1864301562309265,0.0102406609803438,0.2060023546218872,0.1687098145484924,0.2906501591205597
C,-0.2247613370418548,-0.0568682253360748,-0.0322192646563053,-0.1619003415107727,-0.0398654639720916,-0.1731009185314178,-0.1483529210090637,-0.0950981080532074,0.1567362695932388,-0.0823890566825866,0.0149598121643066,-0.1843729764223098,-0.0803260207176208,-0.0278472602367401,0.2123681902885437,-0.1127220392227172,0.1231555938720703,-0.1323785632848739,-0.1055158376693725,0.0717406272888183,0.1858067363500595,-0.0026172995567321,0.0220981836318969,-0.1077218726277351,0.0026172995567321,-0.0220981538295745,0.1077681630849838,0.1187857389450073,0.0523070096969604,-0.0837509185075759,0.1149929165840148,0.0383325815200805,0.1259833127260208,0.2312129139900207,0.0476706027984619,-0.0376532226800918,0.2196345925331115,0.0359957218170166,0.1782222241163253,0.2512819766998291,0.0315909385681152,-0.0344207771122455,0.2415913343429565,0.0206490755081176,0.1799121499061584,0.2433769702911377,0.1253587007522583,-0.0867335721850395,0.2290499210357666,0.1056281328201294,0.138711392879486
